State,Bus_name,Bus_type,Departure,Arrival,Duration,Price,Ratings,Seats_Available,Route_link,Route_name
Andhra Pradesh,APSRTC - 4557,INDRA(A.C. Seater),22:45,03:15,04:30:00,557,3.7,27,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 4530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04:40,05:40:00,461,3.4,17,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 5832,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:10,03:55:00,470,3.7,20,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 5834,STAR LINER(NON-AC SLEEPER 2+1),23:15,04:15,05:00:00,609,3.7,5,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),22:30,05:30,07:00:00,399,4.2,12,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Kundana Travels,Non A/C Seater / Sleeper (2+1),21:45,05:55,08:10:00,349,4.4,7,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Vikram sri krishna travels,A/C Sleeper (2+1),22:30,05:30,07:00:00,590,4.3,2,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,SVR Bus,Non A/C Seater / Sleeper (2+1),22:15,04:45,06:30:00,460,4.0,19,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,05:15,05:45:00,900,4.2,13,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,VSN Travels,NON A/C Seater PushBack (2+2),22:00,05:00,07:00:00,349,3.9,27,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Modern Travels,A/C Sleeper (2+1),22:20,05:00,06:40:00,650,4.7,16,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Pragathi Travels,NON A/C Push Back (2+2),22:30,05:00,06:30:00,399,3.7,19,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:35,05:15,06:40:00,400,3.1,17,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:50,05:00,06:10:00,349,3.6,10,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),22:45,06:00,07:15:00,549,3.7,8,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07:00:00,500,3.5,23,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,V Kaveri Travels,NON A/C Sleeper (2+1),23:05,05:45,06:40:00,700,3.4,15,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Morning Star Travels,A/C Sleeper (2+1),21:55,04:00,06:05:00,590,3.0,5,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:15,06:00,07:45:00,449,3.1,30,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),22:50,05:30,06:40:00,500,3.4,3,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Lakshmi Gayatri Travels,NON A/C Hi-Tech (2+2),22:15,04:55,06:40:00,399,2.8,23,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Orange Tours And Travels,A/C Sleeper (2+1),23:00,05:40,06:40:00,700,2.4,13,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,VV Vinayak Travels,A/C Sleeper (2+1),23:00,05:20,06:20:00,674,2.8,19,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Pragathi Travels,A/C Sleeper (2+1),22:40,05:05,06:25:00,650,2.4,16,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Kundana Travels,NON A/C Seater (2+2),22:00,05:55,07:55:00,990,4.0,32,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:15,06:00,06:45:00,499,2.7,11,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Kaveri Travels,A/C Sleeper (2+1),23:15,05:15,06:00:00,700,4.0,11,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Modern Travels,A/C Sleeper (2+1),22:20,05:00,06:40:00,3000,4.4,30,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,SVR Bus,Non A/C Seater / Sleeper (2+1),22:15,04:45,06:30:00,899,4.0,19,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),23:15,05:00,05:45:00,3000,3.9,21,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),22:30,05:00,06:30:00,499,3.3,14,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,SBR Travels,NON A/C Sleeper (2+1),22:20,03:40,05:20:00,499,3.8,15,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,05:00,05:30:00,1000,4.0,18,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,VSN Travels,A/C Sleeper (2+1),22:15,05:30,07:15:00,590,3.7,16,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:50,05:00,06:10:00,1200,4.1,40,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Morning Star Travels,A/C Sleeper (2+1),23:00,04:40,05:40:00,590,2.4,11,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Kundana Travels,Non A/C Seater / Sleeper (2+1),21:45,05:00,07:15:00,1660,3.4,20,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),23:00,05:20,06:20:00,2700,2.1,12,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:30,05:20,05:50:00,450,3.8,20,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 2865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,04:30,10:00:00,718,3.6,30,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 4943,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,05:00,10:00:00,718,3.8,29,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 2785,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,03:15,07:45:00,728,4.1,26,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 2781,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05:00,09:15:00,700,3.6,32,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 2849,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,05:05,09:05:00,700,3.5,32,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 2586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:15,09:00:00,728,3.7,33,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 2783,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06:15,09:45:00,718,3.9,33,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 3375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,06:15,09:30:00,699,3.8,33,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 2777,INDRA(A.C. Seater),21:00,05:15,08:15:00,881,4.4,26,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 2825,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:50,08:35:00,718,4.0,24,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 2687,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06:00,08:30:00,728,3.5,33,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 3355,NIGHT RIDER (SEATER CUM SLEEPER),21:30,05:05,07:35:00,997,3.0,27,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 2679,VENNELA (A.C. SLEEPER),21:45,05:30,07:45:00,1303,3.1,5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 3499,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,07:10,08:55:00,728,2.5,34,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 3365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,07:55,09:15:00,731,3.3,33,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 3357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,08:55,09:15:00,731,4.7,33,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,APSRTC - 3359,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:55,07:59,08:04:00,1123,3.2,37,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Mythri Tours And Travels,A/C Sleeper (2+1),22:00,06:30,08:30:00,809,4.6,3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Mythri Tours And Travels,A/C Sleeper (2+1),21:00,06:30,09:30:00,719,4.5,14,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Mozo travels,A/C Seater / Sleeper (2+1),19:50,06:00,10:10:00,799,4.5,6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:40,06:30,07:50:00,1280,4.5,4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Zingbus Plus,A/C Sleeper (2+1),22:40,07:55,09:15:00,753,4.7,20,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,05:30,10:30:00,500,4.3,17,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05:25,08:25:00,515,4.4,23,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,AdSiri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:00,06:30,11:30:00,450,3.8,15,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,IntrCity SmartBus,AC Sleeper (2+1),23:45,06:45,07:00:00,957,4.4,15,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Mythri Tours And Travels,A/C Sleeper (2+1),22:45,06:30,07:45:00,999,4.4,9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:30,06:30,10:00:00,846,4.1,13,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:55,06:05,07:10:00,855,4.1,10,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15,05:35,07:20:00,867,4.3,13,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Zingbus Plus,A/C Sleeper (2+1),21:20,06:30,09:10:00,986,4.8,18,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),21:00,07:30,10:30:00,560,3.9,6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:30,06:00,07:30:00,649,4.7,6,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Mozo travels,A/C Sleeper (2+1),21:00,06:35,09:35:00,875,3.8,9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:55,05:15,08:20:00,449,3.8,30,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06:00,08:00:00,1000,4.0,8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),21:00,07:05,10:05:00,450,3.8,26,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sri Rama Travels,A/C Seater / Sleeper (2+1),20:45,06:45,10:00:00,666,3.9,13,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Chandu Travels,A/C Seater / Sleeper (2+1),19:30,05:30,10:00:00,475,3.4,21,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:20,07:30,09:10:00,600,3.4,36,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),20:50,05:30,08:40:00,449,3.7,23,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08:00:00,600,4.4,24,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:20,06:00,08:40:00,504,3.3,18,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Navayuga Travels,NON AC Seater / Sleeper 2+1,21:00,05:30,08:30:00,560,3.7,22,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,KPS Buses,A/C Sleeper (2+1),22:00,04:30,06:30:00,4500,0.0,32,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),20:40,05:45,09:05:00,560,3.6,13,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Mayuri Travels,A/C Seater / Sleeper (2+1),23:45,08:00,08:15:00,801,4.0,21,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,GMC Travels,A/C Seater / Sleeper (2+1),21:50,05:30,07:40:00,590,4.3,5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sitara Travels,NON A/C Push Back (2+2),19:20,04:15,08:55:00,499,3.4,20,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Orange Tours And Travels,A/C Sleeper (2+1),21:00,06:30,09:30:00,1000,3.5,25,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Morning Star Travels,A/C Sleeper (2+1),20:00,05:00,09:00:00,790,3.5,18,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:30,07:30,08:00:00,700,4.8,5,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,V Kaveri Travels,NON A/C Sleeper (2+1),21:45,07:40,09:55:00,700,4.7,17,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:01,06:35,09:34:00,560,3.2,22,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,DMR Travels,A/C Sleeper (2+1),21:35,05:30,07:55:00,850,3.9,13,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Neelachal Travels,A/C Seater / Sleeper (2+1),22:00,05:00,07:00:00,600,4.6,10,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),20:30,06:00,09:30:00,600,2.8,29,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sri Sai Balaji Travels,A/C Sleeper (2+1),19:40,05:00,09:20:00,699,4.9,19,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:15,06:45,08:30:00,600,3.2,20,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,07:00,07:30:00,1470,3.9,1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:45,06:00,08:15:00,629,2.4,24,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sri NVR Travels,NON A/C Sleeper (2+1),20:50,06:00,09:10:00,637,3.3,18,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Navin Citi Connect,Non A/C Seater / Sleeper (2+1),23:45,08:15,08:30:00,390,3.3,23,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Jagan Travels,A/C Sleeper (2+1),23:00,07:05,08:05:00,900,4.8,10,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:15,06:30,07:15:00,700,4.2,13,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Morning Star Travels,A/C Sleeper (2+1),22:50,06:15,07:25:00,790,2.8,8,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Svkdt travels,A/C Sleeper (2+1),23:15,07:10,07:55:00,1290,4.5,12,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),23:45,07:00,07:15:00,990,3.4,15,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Siri Tours and Travels,A/C Seater / Sleeper (2+1),21:14,07:29,10:15:00,610,2.9,7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Siri Tours and Travels,A/C Seater / Sleeper (2+1),21:15,06:32,09:17:00,670,2.9,9,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,KVR Tours and Travels,A/C Sleeper (2+1),22:44,06:00,07:16:00,800,3.4,19,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),21:05,05:30,08:25:00,499,2.6,3,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,DMR Travels,Non A/C Seater / Sleeper (2+1),21:50,06:00,08:10:00,560,2.3,15,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:35,07:00,07:25:00,700,2.3,13,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Shree Manikanta Travels,A/C Sleeper (2+1),23:00,06:30,07:30:00,1049,2.4,7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:15,06:00,06:45:00,700,1.5,11,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:29,06:45,07:16:00,700,1.6,21,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,SAMANVI CITICONNECT,A/C Sleeper (2+1),21:32,05:35,08:03:00,1500,4.1,13,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,07:30,07:31:00,670,4.0,7,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sri KVR Travels,A/C Seater / Sleeper (2+1),23:15,07:30,08:15:00,1333,4.0,1,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:59,07:30,07:31:00,999,4.0,23,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:00,07:15,08:15:00,790,3.8,13,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),19:30,05:30,10:00:00,590,3.5,18,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,Sree Durga Kaveri Travels,A/C Sleeper (2+1),20:00,05:30,09:30:00,1690,3.4,2,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Andhra Pradesh,KTR Travels,Non A/C Seater / Sleeper (2+1),21:45,06:00,08:15:00,1499,3.6,4,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
